DATE,value,feature,commodity
1989-07-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-08-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-09-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-10-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-11-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-12-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1990-01-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-02-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-03-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-04-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-05-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-06-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-07-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-08-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-09-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-10-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-11-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1990-12-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1991-01-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-02-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-03-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-04-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-05-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-06-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-07-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-08-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-09-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-10-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-11-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1991-12-01,15.03,iron (U.S. Dollars per Metric Ton),iron
1992-01-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-02-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-03-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-04-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-05-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-06-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-07-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-08-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-09-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-10-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-11-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1992-12-01,14.31,iron (U.S. Dollars per Metric Ton),iron
1993-01-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-02-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-03-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-04-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-05-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-06-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-07-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-08-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-09-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-10-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-11-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1993-12-01,12.58,iron (U.S. Dollars per Metric Ton),iron
1994-01-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-02-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-03-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-04-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-05-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-06-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-07-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-08-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-09-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-10-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-11-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1994-12-01,11.45,iron (U.S. Dollars per Metric Ton),iron
1995-01-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-02-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-03-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-04-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-05-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-06-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-07-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-08-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-09-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-10-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-11-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1995-12-01,12.27,iron (U.S. Dollars per Metric Ton),iron
1996-01-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-02-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-03-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-04-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-05-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-06-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-07-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-08-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-09-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-10-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-11-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1996-12-01,12.97,iron (U.S. Dollars per Metric Ton),iron
1997-01-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-02-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-03-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-04-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-05-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-06-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-07-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-08-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-09-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-10-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-11-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1997-12-01,13.04,iron (U.S. Dollars per Metric Ton),iron
1998-01-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-02-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-03-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-04-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-05-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-06-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-07-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-08-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-09-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-10-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-11-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1998-12-01,13.41,iron (U.S. Dollars per Metric Ton),iron
1999-01-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-02-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-03-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-04-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-05-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-06-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-07-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-08-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-09-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-10-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-11-01,11.93,iron (U.S. Dollars per Metric Ton),iron
1999-12-01,11.93,iron (U.S. Dollars per Metric Ton),iron
2000-01-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-02-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-03-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-04-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-05-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-06-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-07-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-08-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-09-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-10-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-11-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2000-12-01,12.45,iron (U.S. Dollars per Metric Ton),iron
2001-01-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-02-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-03-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-04-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-05-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-06-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-07-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-08-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-09-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-10-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-11-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2001-12-01,12.99,iron (U.S. Dollars per Metric Ton),iron
2002-01-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-02-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-03-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-04-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-05-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-06-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-07-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-08-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-09-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-10-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-11-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2002-12-01,12.68,iron (U.S. Dollars per Metric Ton),iron
2003-01-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-02-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-03-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-04-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-05-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-06-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-07-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-08-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-09-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-10-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-11-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2003-12-01,13.82,iron (U.S. Dollars per Metric Ton),iron
2004-01-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-02-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-03-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-04-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-05-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-06-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-07-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-08-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-09-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-10-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-11-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2004-12-01,16.39,iron (U.S. Dollars per Metric Ton),iron
2005-01-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-02-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-03-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-04-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-05-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-06-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-07-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-08-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-09-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-10-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-11-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2005-12-01,28.11,iron (U.S. Dollars per Metric Ton),iron
2006-01-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-02-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-03-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-04-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-05-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-06-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-07-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-08-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-09-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-10-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-11-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2006-12-01,33.45,iron (U.S. Dollars per Metric Ton),iron
2007-01-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-02-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-03-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-04-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-05-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-06-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-07-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-08-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-09-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-10-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-11-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2007-12-01,36.63,iron (U.S. Dollars per Metric Ton),iron
2008-01-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-02-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-03-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-04-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-05-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-06-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-07-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-08-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-09-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-10-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-11-01,60.8,iron (U.S. Dollars per Metric Ton),iron
2008-12-01,69.9826086956522,iron (U.S. Dollars per Metric Ton),iron
2009-01-01,72.50909090909092,iron (U.S. Dollars per Metric Ton),iron
2009-02-01,75.59,iron (U.S. Dollars per Metric Ton),iron
2009-03-01,64.07272727272729,iron (U.S. Dollars per Metric Ton),iron
2009-04-01,59.7818181818182,iron (U.S. Dollars per Metric Ton),iron
2009-05-01,62.69047619047621,iron (U.S. Dollars per Metric Ton),iron
2009-06-01,71.6590909090909,iron (U.S. Dollars per Metric Ton),iron
2009-07-01,83.9521739130435,iron (U.S. Dollars per Metric Ton),iron
2009-08-01,97.6666666666667,iron (U.S. Dollars per Metric Ton),iron
2009-09-01,80.71363636363641,iron (U.S. Dollars per Metric Ton),iron
2009-10-01,86.7863636363636,iron (U.S. Dollars per Metric Ton),iron
2009-11-01,99.25714285714291,iron (U.S. Dollars per Metric Ton),iron
2009-12-01,105.24782608695699,iron (U.S. Dollars per Metric Ton),iron
2010-01-01,125.91428571428601,iron (U.S. Dollars per Metric Ton),iron
2010-02-01,127.615,iron (U.S. Dollars per Metric Ton),iron
2010-03-01,139.769565217391,iron (U.S. Dollars per Metric Ton),iron
2010-04-01,172.468181818182,iron (U.S. Dollars per Metric Ton),iron
2010-05-01,161.347619047619,iron (U.S. Dollars per Metric Ton),iron
2010-06-01,143.631818181818,iron (U.S. Dollars per Metric Ton),iron
2010-07-01,126.363636363636,iron (U.S. Dollars per Metric Ton),iron
2010-08-01,145.340909090909,iron (U.S. Dollars per Metric Ton),iron
2010-09-01,140.627272727273,iron (U.S. Dollars per Metric Ton),iron
2010-10-01,148.480952380952,iron (U.S. Dollars per Metric Ton),iron
2010-11-01,160.55,iron (U.S. Dollars per Metric Ton),iron
2010-12-01,168.526086956522,iron (U.S. Dollars per Metric Ton),iron
2011-01-01,179.63,iron (U.S. Dollars per Metric Ton),iron
2011-02-01,187.18,iron (U.S. Dollars per Metric Ton),iron
2011-03-01,169.35652173913,iron (U.S. Dollars per Metric Ton),iron
2011-04-01,179.261111111111,iron (U.S. Dollars per Metric Ton),iron
2011-05-01,177.095,iron (U.S. Dollars per Metric Ton),iron
2011-06-01,170.877272727273,iron (U.S. Dollars per Metric Ton),iron
2011-07-01,172.97619047619,iron (U.S. Dollars per Metric Ton),iron
2011-08-01,177.45,iron (U.S. Dollars per Metric Ton),iron
2011-09-01,177.22727272727298,iron (U.S. Dollars per Metric Ton),iron
2011-10-01,150.433333333333,iron (U.S. Dollars per Metric Ton),iron
2011-11-01,135.540909090909,iron (U.S. Dollars per Metric Ton),iron
2011-12-01,136.455,iron (U.S. Dollars per Metric Ton),iron
2012-01-01,140.347619047619,iron (U.S. Dollars per Metric Ton),iron
2012-02-01,140.395238095238,iron (U.S. Dollars per Metric Ton),iron
2012-03-01,144.663636363636,iron (U.S. Dollars per Metric Ton),iron
2012-04-01,147.64736842105302,iron (U.S. Dollars per Metric Ton),iron
2012-05-01,136.272727272727,iron (U.S. Dollars per Metric Ton),iron
2012-06-01,134.621052631579,iron (U.S. Dollars per Metric Ton),iron
2012-07-01,127.936363636364,iron (U.S. Dollars per Metric Ton),iron
2012-08-01,107.795454545455,iron (U.S. Dollars per Metric Ton),iron
2012-09-01,99.47,iron (U.S. Dollars per Metric Ton),iron
2012-10-01,113.947826086957,iron (U.S. Dollars per Metric Ton),iron
2012-11-01,120.345454545455,iron (U.S. Dollars per Metric Ton),iron
2012-12-01,128.87368421052602,iron (U.S. Dollars per Metric Ton),iron
2013-01-01,150.490909090909,iron (U.S. Dollars per Metric Ton),iron
2013-02-01,154.638888888889,iron (U.S. Dollars per Metric Ton),iron
2013-03-01,139.87,iron (U.S. Dollars per Metric Ton),iron
2013-04-01,137.390909090909,iron (U.S. Dollars per Metric Ton),iron
2013-05-01,124.009523809524,iron (U.S. Dollars per Metric Ton),iron
2013-06-01,114.815,iron (U.S. Dollars per Metric Ton),iron
2013-07-01,127.191304347826,iron (U.S. Dollars per Metric Ton),iron
2013-08-01,137.055,iron (U.S. Dollars per Metric Ton),iron
2013-09-01,134.185714285714,iron (U.S. Dollars per Metric Ton),iron
2013-10-01,132.572727272727,iron (U.S. Dollars per Metric Ton),iron
2013-11-01,136.32380952381,iron (U.S. Dollars per Metric Ton),iron
2013-12-01,135.790476190476,iron (U.S. Dollars per Metric Ton),iron
2014-01-01,128.11904761904802,iron (U.S. Dollars per Metric Ton),iron
2014-02-01,121.37,iron (U.S. Dollars per Metric Ton),iron
2014-03-01,111.833333333333,iron (U.S. Dollars per Metric Ton),iron
2014-04-01,114.580952380952,iron (U.S. Dollars per Metric Ton),iron
2014-05-01,100.56,iron (U.S. Dollars per Metric Ton),iron
2014-06-01,92.85238095238091,iron (U.S. Dollars per Metric Ton),iron
2014-07-01,96.2608695652174,iron (U.S. Dollars per Metric Ton),iron
2014-08-01,94.1428571428571,iron (U.S. Dollars per Metric Ton),iron
2014-09-01,84.5227272727273,iron (U.S. Dollars per Metric Ton),iron
2014-10-01,81.304347826087,iron (U.S. Dollars per Metric Ton),iron
2014-11-01,74.425,iron (U.S. Dollars per Metric Ton),iron
2014-12-01,68.6739130434783,iron (U.S. Dollars per Metric Ton),iron
2015-01-01,69.0681818181818,iron (U.S. Dollars per Metric Ton),iron
2015-02-01,63.8,iron (U.S. Dollars per Metric Ton),iron
2015-03-01,58.1818181818182,iron (U.S. Dollars per Metric Ton),iron
2015-04-01,52.113636363636395,iron (U.S. Dollars per Metric Ton),iron
2015-05-01,60.428571428571395,iron (U.S. Dollars per Metric Ton),iron
2015-06-01,61.8409090909091,iron (U.S. Dollars per Metric Ton),iron
2015-07-01,52.1739130434783,iron (U.S. Dollars per Metric Ton),iron
2015-08-01,57.3333333333333,iron (U.S. Dollars per Metric Ton),iron
2015-09-01,56.9772727272727,iron (U.S. Dollars per Metric Ton),iron
2015-10-01,53.6590909090909,iron (U.S. Dollars per Metric Ton),iron
2015-11-01,47.19047619047621,iron (U.S. Dollars per Metric Ton),iron
2015-12-01,40.8826086956522,iron (U.S. Dollars per Metric Ton),iron
2016-01-01,42.204761904761895,iron (U.S. Dollars per Metric Ton),iron
2016-02-01,46.485714285714295,iron (U.S. Dollars per Metric Ton),iron
2016-03-01,56.5391304347826,iron (U.S. Dollars per Metric Ton),iron
2016-04-01,60.9666666666667,iron (U.S. Dollars per Metric Ton),iron
2016-05-01,55.886363636363605,iron (U.S. Dollars per Metric Ton),iron
