OBJECTID	PASS_SPEED	FRT_SPEED	MAXSPD	NUM_TRACK	POLYLINE
256.0	79.0	2560.0	79.0	1	~eu~UqmrsEpKxDrJxAtOtFdDlBpD~CxNvGtGtA`IfAdHB~Fm@jQeFb\oHjHsCpIqF
258.0	79.0	2560.0	79.0	1	d|`_Vs`osEjClU|AlE`w@voA
259.0	79.0	2560.0	79.0	1	p{b_V_sksEpTz]hB`EbEvh@zEn{@jBlVUlBq@lByP|UgEhSyC`SCbDd@bEv@vCnBpD
261.0	79.0	2560.0	79.0	1	~yb_VugtrEPzCq@bFe@dIkA~L
262.0	79.0	2560.0	79.0	1	lub_VocsrEcBrTl@zHfAtE`DhGjH~H~TlQjMhLrA~Bv@tD~A`VHpIl@dEdCtGzPl\b[rj@pApCpD~NvH`VbFvMxBfE
264.0	79.0	2560.0	79.0	1	jph_VyxfrEdLhd@lAvJv@zH@d^[vN
266.0	79.0	2560.0	79.0	1	twx~Uo_zqEoMrEsGfBae@tIm_@dIcKzCuNnG
267.0	79.0	2560.0	79.0	1	zshzUyreqEqK{@}JIqF[oLQ{EMcqB}A{DE{W[ml@Q_DBmq@zGkF~@gFf@gEv@wObAmGt@
268.0	79.0	2560.0	79.0	1	nylzUmeeqEk]qAeESuWwAyKUkf@eCeSqA
270.0	79.0	2560.0	79.0	1	lzuzUs}cqE_XQ_ReAqb@wFeEm@uk@aIa^yDaO_AmFI}E_@iCComAyEeMw@
271.0	79.0	2560.0	79.0	1	nrb{UggeqEue@nCwY`AgmA~Fc_@xAuCZu\|I{NlDwRbFgBP{MBmGFe~@KaPI
273.0	79.0	2560.0	79.0	2	|m~xUcwaqEyGvAiHl@qFhAaDPoSzDmZ|GyQhD_a@rC{Mz@
274.0	79.0	2560.0	79.0	1	rdoyUuv`qE{r@yM
276.0	79.0	2560.0	79.0	2	p{yxUmu`qEsMmAml@yDeDIw^fBiGbAaFvBiNvLyMlKaEhEcI~FsF|EsBlA}ApAyDhBkIzAeNb@qTDeH^aL|Bia@nNaJbDqFrB}KhEqElC}GzE
277.0	79.0	2560.0	79.0	2	broxUcj}pE{CpDqQtTyIpL
279.0	79.0	2560.0	79.0	2	phixUeszpEaBz@gE~@yKxDmZ~J
281.0	79.0	2560.0	79.0	1	hfd{UeseqEgb@nHqOlA
606.0	0.0	1020.0	20.0	1	vyoqU_mcnE?sM
291.0	0.0	0.0	0.0		plawUobw|EEv@
248.0	79.0	2560.0	79.0	1	bg|~U}oltEnBpEZvDn@dv@
250.0	79.0	2560.0	79.0	1	rzy~UwjbtEeaAnw@
251.0	79.0	2560.0	79.0	1	lxw~Ugr`tE_p@~h@qYjS__@nUc[nQe}@dd@eDzBaDzD_EdGsBpGcBhJClEtBdKxApElItLvDzBzLlFhJfFbBpCl@pB{@zK|@hGbBbG|@vHaBvEyNzM{A~D`AvI|C~EhClIr@lFJpDq@vE
257.0	79.0	2560.0	79.0	1	|}|~UwfssErGoA|Lq@hXtApQFfIa@dD^nCr@bBfAzBhCdCzKbLvo@pNn`A
260.0	79.0	2560.0	79.0	1	fhd_Vss`sEwFbKwD`EeEhDeHbEsJlI}AhCqEdLoE`VuDzi@{@dCiQvRoBrCaBpF}AhK}OzyADzHj@hEdDjHnVnc@lRv]zKhg@
263.0	79.0	2560.0	79.0	1	|`g_VkgjrE|MrXjIvVdO~i@|DdQ
265.0	79.0	2560.0	79.0	1	|`i_V}ncrEbBlKrApFhBdFdD~DnDtDtChEnBbFTvBElBu@bC_IrReDrM[tHk@hEsCvGiHhKyFhG{DhHaGbRuCvEoCbCoD`CoMzFsKbBoPvAaaAfGkIZ}FB}SuAki@rA{NN}N[cYgD{Iq@eRg@{GP_Eh@}EhAsLbEaiBb{@ky@z^
269.0	79.0	2560.0	79.0	1	r{}yUsieqEaJpAaTlBcL~BsAd@
272.0	79.0	2560.0	79.0	2	rzkyUqtaqEmv@cNsFc@kFLwStC}c@|HuSlD{SpB_Ql@gBg@oCT_bAaGii@cDeXqAcVLmYnC}A\}BH}K_@_Gu@wABmFUyDHkDf@
275.0	79.0	2560.0	79.0	1	vk|yUm~dqEsBbAuEbCwE~DoV`P_DpAaKpFsBp@}AlAsTlHeJbBaXvBaETkc@dDkHl@cCFcHbAwOhDiGhBiCpAmB~AoLdHkJfGyBzA}BlBoCvAmGpEuCzAaFtDoCzAcB~AwKzGoRrMmGfByBd@uDXsBM}]gGot@mN
278.0	79.0	2560.0	79.0	2	zonxUia|pE_IrKgBz@yG~AyQvCm}@vNsGFC?sQ?eJXyKpAcH|AoBp@
280.0	79.0	2560.0	79.0	1	f~t~UksxqEa_Az^sGdD}EbDwGvGcFlC}FrBiVdEsCz@uHzFa~@`y@sFfIiFbIyApIKpIZrDBlH}@lFoThe@iTvQoUbNcS`XcSlQ{[tP{`@zg@cTdw@mb@dk@oe@p\gn@vN_gA|Gq`AvBs\d@oL_EiY_Miq@mJqx@cC}d@yBwcA{AiUuAku@Ecz@cEer@yAim@yAkUuAuW}PeZuEiu@yC}fAmHug@uKk]sMw_@mB_o@zDsp@`LqP|@eV_Cq\Wen@dDen@pAqx@cAqh@W}RsEy[kBen@Ccb@aAs`@ReVrAw_@k@_k@Ww_@zBkU~@_WaAqX?sTWqP~@kQf@yK?eRsCqT_CsLuAqPsCkU_CwWAmUReZRwORyS?eNrA_OrCqLh@eRh@gVpCqXrE_c@xN__@zJeR|FeNrCmQpEeRhF}VfB_O~@yWk@}Z?sPiBqL_CeNsCeRi@q\|By[rCqTRySsAqHUqPsAeRkBkY}ByOU_O?wWhDke@|B_Sh@qT?yWh@oVdBcT~A{[~EqOhE_`Cf}@anAzc@sHfBat@rL
590.0	0.0	1020.0	20.0	1	flrpUu|onEEsK
591.0	0.0	1020.0	20.0	1	`mrpUm~nnEUwK
931.0	0.0	2070.0	70.0	1	|yiiUys`tEi\|M
733.0	90.0	1055.0	90.0	2	bfqnU}gjmEs@h@_EfCaExB{At@}@^_Bp@sAf@mEzA
1563.0	90.0	1055.0	90.0	2	ltkmUyehlEdQkPjDyC`CmBlF{D`MiIhEeCjC_BvAaAtA{@bb@kWzPoK|CoB|GcEvD_CfC_BrAy@|ByAvCgBlBmAhDuBdCwArBqAbC{AnNwIVQ
740.0	90.0	1055.0	90.0	1	tvinUg`_mE@kD
1038.0	0.0	0.0	0.0		ldxmUuqwlEdaEqfC|Bm@vCG|BTlBz@|AlAll@fj@hCfCPTxAvArAvAhDhDfIhI|EzEnDlDtHrHbC~BjEjE`AxBHfDg@nBWfA
655.0	90.0	1055.0	90.0	2	zowjUarjhEbC}Ot@wDRoA|B_H|HiSx@uBXqBnA_HPuAlAsGfBeJvAyH~BkMjBgIpAiErBwEh@eA~AsDdJwRjCwFrNsWbBcDbGwKvHmN`FuL
731.0	90.0	1055.0	90.0	2	ntrnUm`mmEyBlK
14081.0	90.0	1055.0	90.0	1	|rvjU}{fhEb@yCl@{DdBeLlFe]vKyr@~AgK
734.0	90.0	1055.0	90.0	2	pgpnUevimEeFtA_K|BeGlAwEx@e@J{IdB
925.0	90.0	4070.0	90.0	2	pznzTczssE|Am@zIcD
735.0	90.0	1055.0	90.0	2	jynnUwgimEwHxAmEx@kCd@mVvEyJjB
732.0	90.0	1055.0	90.0	2	tprnU_tlmE_HrYy@xD_B|EsC|GsAdCwAvBiAbBkBdCmBrBqDnDaCjB
790.0	90.0	1055.0	90.0	1	|ugkUailiEnCiCzCqC
1562.0	90.0	1055.0	90.0	2	xrqmUwqllE|DgCjAs@vBwAhBgAnAw@dBcAhAs@vCeBxA}@xA_A`CyA|@m@nAu@dBcAf@[|CmBz@k@VO`@YZQf@]t@e@x@i@xBsAnD{B|IsFxCqB
791.0	90.0	1055.0	90.0	1	dofkU_`kiEfCkDdHsItDcElHeH|DuDfCaC
762.0	90.0	1055.0	90.0	1	n_~lUaq`kEtG}EfAw@dNcKzUaQ`IcG
763.0	90.0	1055.0	90.0	1	nf}lUku_kEpEaGhEuF`GuG`CgB
793.0	90.0	1055.0	90.0	2	~z`kUupaiEvAuD|DwJ`DyHxCmHrDeJ|D{JvCiHzMg\
792.0	90.0	1055.0	90.0	2	vlbkU_sdiEpD}IhEmKjSeg@
833.0	0.0	1020.0	20.0	1	jlrpUekonEC{F?O?cH
1026.0	0.0	0.0	0.0		zpqqUgg}mEwBi@
1027.0	0.0	0.0	0.0		zpqqUgg}mE}HqGa@]
1072.0	79.0	2550.0	79.0	2	~khoUixymEuJvE
658.0	90.0	1055.0	90.0	1	luvjUgzdhEsBmHwAeFy@aD[qCIu@IyCFaCN_BRaB`@mB
1568.0	90.0	1055.0	90.0	1	hnujU{d`hEh@w@|@qB`AqB^}BpAuGxAoI|A_Jd@}BxAgGpCeJlBgGrAmEjBaGlC_Jp@qC^uBrAsHv@aFX}BBiAGmAEy@kDyL
1134.0	0.0	0.0	0.0		hozrUkhwoEPnL
1161.0	25.0	2510.0	25.0	5	~aspUwu{nEpQtAlGpAfBzC
1185.0	0.0	0.0	0.0		fgsoUmlpnEiD~@
1189.0	0.0	2540.0	40.0	3	tgtpUaqmnEt@{K
1199.0	0.0	1020.0	20.0	1	rewoU}binEEt@
1133.0	0.0	0.0	0.0		lpzrUud_pEHluAWbx@UvkB
1569.0	90.0	1055.0	90.0	1	~dnjUs}xgEfDiDvB}Bb@c@`QeRzB}BlGyGxCkDjGgHhJqKfHgI|PuRr@u@|@y@nAgAbF{DrF_EzKkIbIeGnJgHfHoFnDkDhDmDhEmEjJ{JnFuFrLcMbAaAzHmIbBaBnHeIbAgA
1229.0	0.0	1020.0	20.0	1	|rvqUa|_nEuKaCiCmAaHmJcCmA}GeAgC^cCl@}r@t]aFlFsHvP{EpIqElEuO~LgGlAwHL[EyCc@
796.0	90.0	1055.0	90.0	1	tsdjUcitgEGk@QyAQyAUuBGaBNiARcAVcA\iAz@eCr@oAjAgAdD}BdBiAp@[nA_@|Bw@r@WvAa@|@UhAOdAA|@Hx@P~A`@j@L`ABxAEfBc@jB[pBm@dDw@lA_@r@a@d@g@v@w@fA{@v@[v@WlAQp@Ex@?~C@nG@jI?l@Gp@Od@O`@Uf@WZ_@x@{AdAgD`@{@l@}@dBqAx@WfAM`CIlAHjARz@RxBv@j@PvAV|CXhKr@zB`@~Ab@pAb@zAd@hB`@nBRpDFhKJxC@nBGhBSr@Mp@QvA]|BeAdHuDrC}AtCsBxByB|BaCrIcJnFkFrH}HfIuIxGcHrJcKTU
1652.0	90.0	1055.0	90.0	4	nwcjU_qtfE\qVCiEGwAGoA
936.0	79.0	3070.0	79.0	2	d~diUaz_tEpHb@hEpA
1577.0	79.0	3070.0	79.0	2	l}giU_b`tEiNrCeEh@gD|@kKnFsBj@qCt@cTDeEyAwCeC
1042.0	90.0	1055.0	90.0	1	fcajUqsrfE|@o@bAm@hCqAzBsAjJgEvC}A|HqDzFgClEiBjQaIzA{@~AeBjAkBZq@^{@Xy@VcA\kARwA
1313.0	0.0	0.0	0.0		b}qpUikbnE|aByi@nE{BlAqAz@{D
1329.0	0.0	0.0	0.0		baziUk}{nEs@m@SMSOU[IUCe@?_@
1335.0	0.0	2540.0	40.0	3	hltpUaeonEh@wLBW
1673.0	0.0	0.0	0.0		bjumUipulEz@g@fBsC|TcNf[wR~a@sW
2185.0	79.0	2570.0	79.0	2	hzjhVaxagFl@RjAZjAV`BXtATjL~ArInAvB\nARdARhATbAXdA\x@X
2188.0	79.0	2570.0	79.0	2	xdsiVcvlfFx@o@fA{@~@s@`As@bAs@vLaIpA{@
2389.0	79.0	2570.0	79.0	2	nwvhVg_fgFfAu@l@c@h@c@`@_@|@{@vBsBhAiAd@c@n@g@j@a@h@]bAi@dCmAfD}AxBeAxFkChAg@|@_@z@]r@W\K^Kf@Ib@G|@IhAG`GOlJQrFKxCGrBIvAIfAIrAM|Ca@dFo@vG{@hFs@|Fy@hEo@bHaA
2410.0	79.0	1060.0	79.0	1	xkcfVsh{fFw@Z}@^w@\i@Vu@^k@Xq@\o@\o@\cAj@sAt@aB~@{A|@gBdAcF~CuIvF}DnCmF|DiF`E}E~DoD|CkD|CqEfEyFxFkFxFaG|GmLzM}DpEiJpK{I`KwHzImGlHoInJwGzHcLlMqNfPoLbNqHlIiJtKwI~JkHlIqJxKwIxJ{KhMkLzMwQvSuBbCyBfCcDtDsDfEgCtCgCvCoEfF}DpEoGlHkBvBcFzF}CnDqAxAuDlEqEfFeCrC}EtFcDtDcG~GsFnGkE~EwFtGiE~EqGlHgDxD}FxGiE~EgGbHyAbBaOxPwNrPmNfPcMtN}MxOgPzQ}NvPyOvQqOlQaOvPiOjQqObQiObQgOlQwOpQ{NtP{PrRs[x^oNjPe_@bc@uOrQ{NtPyNpPoOlQ}@~@qA|AoBvBuArA_C~BgC|B_DlCeDfC_DzBgCbBoDzBsEhCoG`D{FzC{EnCgFnCyH`EeKrFkE|B
1685.0	0.0	0.0	0.0		zozrU{zvoE?dTEbA
1700.0	10.0	10.0	10.0	1	v_ynUgdioEe@wLZqCbBqA~Dm@fP{@bCqA^_B?mAi@_CmAqCsXoTgCi@uCM_Et@o|@xHol@nGeP~AaKX
1734.0	0.0	0.0	0.0		|rsoUcwgnEmG[wBy@_D_E[{@uQkt@u@eBo}@eaAmAg@kFi@yHUmBP{@`@aAx@eErJShICjb@e@bH{@hBaHnK
1436.0	0.0	2540.0	40.0	3	xktpUqwnnE?iE
1437.0	0.0	2540.0	40.0	3	bktpUupnnET{E
2102.0	79.0	1560.0	60.0	1	j}mbVe_o|EeHnUyS|g@
2103.0	79.0	1560.0	60.0	1	j_mbVw_m|EkCpHwPt{@iDlKoC`Ks_@luAgAhF
2104.0	79.0	1560.0	60.0	1	rtjbVgqf|Esd@vcBiHjU
2105.0	79.0	1560.0	60.0	1	teibVcvb|EcJd_@oEhPmGzJ
2106.0	79.0	1560.0	60.0	1	rkhbVwx`|EcDrFiHpJuNvO
2112.0	79.0	1560.0	60.0	1	jh}`Vqo{zEob@nt@
2150.0	0.0	0.0	0.0		rffcVuktfFgDpCkAP
2152.0	79.0	1060.0	79.0	1	~~ecVqftfFkJrh@aBdCa@xA
2153.0	79.0	2570.0	79.0	1	noecV}urfFqApE
2154.0	0.0	2570.0	0.0		v_uiVanofFfDhBhApAx@nI~@pBbCpA
2155.0	79.0	1060.0	79.0	1	|lecVkorfF_A`DkDhTc@pBIlIf@hJ
2157.0	79.0	2570.0	70.0	1	xfecV__kfFBbFs@pC}@zB
2160.0	0.0	1020.0	20.0	1	vbtbVk`_fFwSvG
1841.0	0.0	1525.0	25.0	1	z`ccVofsfFy@p@yEp@mBL
1842.0	0.0	1525.0	25.0	1	z`ccVofsfFdAbDx@v@`Bl@
1917.0	79.0	3070.0	79.0	2	jt|yUoz~~Ee@l@
1920.0	79.0	3070.0	79.0	2	vn|yUkv~~EeG~CeDhCkBlCsAbAcAzD
1969.0	79.0	3070.0	79.0	1	xtbcV}bsfFbRvC
1970.0	79.0	70.0	79.0		noecV}urfF~DlCJHVH
1971.0	79.0	3070.0	79.0	1	|lecVkorfFdAN
1972.0	79.0	3070.0	79.0	2	boecV{nrfFf@B
1973.0	79.0	3070.0	79.0	2	jpecVwnrfFtAP
1974.0	79.0	3070.0	79.0	2	`secVenrfFvAP
1975.0	79.0	70.0	79.0		rvecV{prfF`I|C
1978.0	79.0	3070.0	79.0	2	ltjcVisqfF{KcAuBQ
1979.0	79.0	70.0	79.0		tkjcVqmqfFSiCeFcC
1980.0	79.0	70.0	79.0		tkjcVqmqfFbBuBrDaA
1981.0	79.0	70.0	79.0		tkjcVqmqfFg@rDoAdG
1982.0	79.0	3070.0	79.0	2	xuecVsmrfFfDV
1983.0	79.0	3070.0	79.0	2	`{ecV{lrfFrD\
2021.0	79.0	1560.0	60.0	1	p|jbVgcg|E}F~P
2024.0	79.0	1560.0	60.0	1	nmgbVyt_|EgFrH
2090.0	79.0	1560.0	60.0	1	zyidVes{}EmgApz@]b@
2347.0	0.0	1020.0	20.0	1	lsacVwfgfFaSvMcNhIoNbK}z@x`Awt@xy@
2413.0	79.0	1060.0	79.0	1	db`dVa~ieFz^hK
2414.0	79.0	1060.0	79.0	1	nizcVsleeFnElC
2415.0	79.0	1060.0	79.0	1	~ozcVeheeFvFzC
2417.0	79.0	1060.0	79.0	1	zyzcVsaeeFfyA`_A
2419.0	79.0	1060.0	79.0	1	bt}cVqaceFhu@je@pH`DdH~ApDl@
2454.0	79.0	1060.0	79.0	1	xw`dV}paeFnw@J~_AKtFB
2485.0	0.0	0.0	0.0		dvl~UgwtbFi|@_h@
1297.0	0.0	520.0	20.0	1	lwjnUkmwlE_M@kHBqF@wA?m@Gg@Oe@O]Wc@c@_@k@Ki@Ie@EkO
9284.0	79.0	1050.0	79.0	2	|rtgV_sfdFQWi@s@{@eAi@m@u@m@g@_@oAs@mAm@_Bk@oA[{KoBmHwA}ZyF{[_Go[{FmB_@sSwDQC
3312.0	79.0	1050.0	79.0	1	xnmgVc{hdFjDp@tEx@dB^`HnAhZrF|E|@bQ|CVD
2194.0	79.0	2570.0	70.0	2	`dfcVkatfF_Lrm@
2195.0	79.0	2570.0	70.0		`wecVwrrfFMz@
2196.0	79.0	2570.0	70.0		rvecV{prfFYfB
2151.0	0.0	2570.0	70.0		rffcVuktfFqAhI
2156.0	79.0	2570.0	70.0	1	ljecVy~pfFqAfK
2200.0	79.0	1060.0	79.0	1	`badVwqieF`Dv@
2202.0	79.0	1060.0	79.0	1	bgadV_pieFzl@fQ
2203.0	79.0	1060.0	79.0	1	~tbdVw}heFzLlD
2204.0	79.0	1060.0	79.0	1	zbcdVixheFfI`C
2206.0	79.0	1060.0	79.0	1	vwzcViceeFbAt@
2331.0	0.0	0.0	0.0		tepgVkps`FBiCJwF@o@@eABeADyBD}CD{BDsC@uAJmF
2342.0	79.0	1060.0	79.0	1	zifcV{gufFyDdUmB~Cs@bE
2343.0	40.0	2570.0	70.0	2	ljecVy~pfFKnlA
2344.0	40.0	2570.0	70.0	2	`jecViqnfFn@|cBBdD
2345.0	79.0	1060.0	79.0	1	zgecVqrpfF_@|dDArL
2346.0	0.0	1020.0	20.0	1	jcecVmojfFyBhBcK~\y@zAkBhBsx@hi@e`@zU
2349.0	79.0	1060.0	79.0	1	jcecVmojfFePdk@gXbjBeC`[g@de@}BtdAc@~Bg@dW
2352.0	79.0	1060.0	79.0	1	dmccV_t`fFqD|hB
2353.0	79.0	1060.0	79.0	1	rgccVaj}eFyDpjB
9924.0	90.0	1055.0	90.0	1	jnjnUw_hmEkABgACeAKmA_@y@g@i@k@c@q@Oc@Ki@I_@
2134.0	79.0	1060.0	79.0	2	fpfhV}_bgFhCHbGLzBJzCHdADhU\|GLvU\tUd@|Th@fGT|FX
643.0	90.0	1055.0	90.0	1	folkUirqiEfEmFnF_HnDqEfH_J~EmG
755.0	90.0	1055.0	90.0	1	hqemUmsqkElA_Ef@sAL[Jg@lA}EbGcWdAeE~@cEfAiEfAkEt@}CXgAl@}Ch@_DV}B`@eG@mDEcDMiDOcC{BuWy@yJYmCIiDSyO
2076.0	0.0	2570.0	70.0	1	lv{yUyq}~E|KqJvDmDbeAi~@~E{D
799.0	90.0	1055.0	90.0	1	p_lkUm_qiExH{JzD_F
2837.0	50.0	2540.0	50.0	2	nmyaVcutlF|Ad@lR`Dh\bGpAT
1573.0	0.0	1040.0	40.0	1	zmf`U{cagEgL~_@w^rlAiF|PyMdd@}Svr@}Nrf@_C|HmEfNgEtNy@bCqBhHuBfH
1575.0	0.0	1040.0	40.0	1	blb`UecwfEcD~KqDbMgQ~k@{Pnk@_Rzm@}Ntf@qDdM
1542.0	0.0	1040.0	40.0	1	l`h`Uu_zgEz\jyA|XnmAxD~PlBjIp@hEj@pGF~@D|BApNDrb@AvXG`[Ev[Jxu@BlECfg@DvV?xGAjBIzBKtAg@fEUvA_@vBUfAwDnMoGhTwErOuIlX
1200.0	0.0	1020.0	20.0	1	lewoUgainEUzB{@lCqAhCmBzBoEhCsRpF
1651.0	0.0	1055.0	55.0	1	`{xiU{qkfE[uHGmDJmD\yF^wCtAiHp@_ClAkD|AkD`AqBdAiB~DuF`BqBnBoBdA_A|BmBfDcC`HiEhGuDvFkDlEoCbF}CbF{ChGyDbKiGlAo@nAk@`Bm@nBq@jCq@pB]dC]~CUzDW|E[nNiAxAIzBYtCo@pBm@|As@bBaAtA{@dAw@r@i@pAw@pHuE`BcAbBaAlEmCrCgCxAcAbAo@`Ak@nC{BjK{L|DgErGqHtE_D
650.0	90.0	1055.0	90.0	1	~lckUqrfiEtEcLdAeChCuG~GqP|@kBvBsElD}FrAuBjBoC~DmFbFsGjMwPbV_[fG}H
649.0	90.0	1055.0	90.0	1	h_hkU}qliEzHmHrVsUhGaGdFyFjAsAvJyLvT}X
794.0	90.0	1055.0	90.0	2	nj}jUglxhEZw@t@uCvAoGnAyF~D_QrCwLjBiItCgM~EoSdEcRzEeSbG{VdCuJh@iBbAeC
654.0	90.0	1055.0	90.0	2	l_{jUwirhEfCmGzEcLdCaIz@wFX_DRsC
651.0	90.0	1055.0	90.0	2	xh_kUeb~hE|@cCdAaDx@sB`CaH~CmJl@eBlE}LpDiKnBwF~BsGlD_KxGkR
646.0	20.0	1020.0	20.0	1	lojkUgyoiEjC`@fBB~@GbAOpAe@|@u@vBuA
653.0	90.0	1055.0	90.0	2	`r{jUwzshEt@gKbBkU
682.0	90.0	1055.0	90.0	2	xwcjUetufECiG?w@FcCTyCXoB`@sB|@eDp@kBxAmEz@gCpAyDhBwFjAqD
647.0	20.0	1020.0	20.0	1	lojkUgyoiE`A\b@`@b@p@f@nAH|@GhA[tA
656.0	90.0	1055.0	90.0	1	vqvjUcwfhEd@yC
657.0	90.0	1055.0	90.0	1	dnvjUqhfhEj@uDdA{G
795.0	90.0	1055.0	90.0	2	bw{jUy_uhEf@qHh@iHf@sEv@{DVeA\gATu@pAyC`AiBlIgOxHcNhKaRfB_EbA{BZoA
652.0	90.0	1055.0	90.0	2	zv{jUk}thEFmA
1156.0	15.0	15.0	15.0		`}qpU_z}nE|A~CfBtCt@`Bv@bBfCxAdAt@pClA|A~@tB~@~B`AfCbAvAz@`C|@jBlBrAb@dAj@
12497.0	79.0	2540.0	79.0		b`qpUgxrnEc@?
659.0	90.0	1055.0	90.0	2	vtdjU}dtgEa@eC
10890.0	0.0	10.0	10.0	1	d}~fV_w`cFtHoE|E{CbB{@|Aq@|A[bIaB~E}@xB[^ORUVa@Da@Ec@qAaE@U@OR_@vN}MzG}FZq@j@qAd@_F^uA`A_CnCiENS`@i@hDeDdNiNjAk@tDeCjBu@rAgArHgIr^e_@
1435.0	0.0	1020.0	20.0	1	ztroUqqpnEvLnE
10889.0	0.0	5.0	5.0	1	rg}dVcytmFLrAZbA`AvAhAx@dUjFhADz@AtAIfXaGnAk@~@u@`@m@lJ{SbAgAtAi@dBe@bBI`BJdC`@zQpEbAh@t@n@f@v@ZfBjA~L?t@Mx@{GpTaWxz@cYx_Ao[jfAuK|]O~@?b@Bz@Vz@h@r@b@`@v@j@h@PdAVl@FbADhJAbWDzKGvM@dD?
12801.0	79.0	2540.0	79.0	2	bhrpUyw{nEXjAF~@KdCg@|DWxCIlAKzAMhBI`AIhAGx@Af@D`AJh@V~@Tt@`CjCjD`Ej@l@t@hARl@`@nBh@pCZjBRzARhAP~@^pBf@|CNx@H~@@vAKlAy@tFuA`Ke@pDq@vE]bC[nBgAfJq@rEUbBm@pE]tCOrASjAc@jCM|@wDrX_AbGSnBs@zEa@pCOxA
1041.0	0.0	1055.0	55.0	1	p`yiUsijfEBqD?qC?eAQ{GUyBW_CQ{@]s@_@}@
663.0	90.0	1055.0	90.0	2	dydjUkwsgEu@aCc@mBYmAKu@M}@
3042.0	0.0	10.0	10.0	1	h{s{UirjqFaAhAi@n@Yb@e@p@y@rAs@hAe@v@i@x@Wb@Wb@_@j@[l@m@dAi@jAw@fBu@hBaA|Bi@xAk@hB_@~Aa@lB_@rBYvB[hCKr@Sn@Oh@Uj@OXQZUZWZg@j@kBbBgCxByDdDo@h@s@n@c@b@Y\c@r@]l@a@x@a@p@[d@a@b@i@`@_@Ta@To@Ve@NmAXoAViATwAX{@Ro@J}@JoAF}AFy@Do@Fo@H_AP}@TmBf@oGbBqGbBqDbAgCt@y@Z{An@iBz@gBx@k@Xe@Zc@\_@^WZWb@k@lAm@tA{@pBy@lBqAtCsBpEy@fBq@nAiArB}AnCwAfCa@t@a@j@c@h@iAdA_CzBqCjC_DvCg@b@WTSLQJWNc@TYL_Ad@uAr@i@X_@Tg@^e@b@]^]b@iAbBiAdBoAjBiAdBmAhB{BfDsAlBsAtBg@x@Wf@M\If@Ed@GfB`@zM
665.0	90.0	1055.0	90.0	2	|jdjUutwfE|AsEx@uBh@cAt@iAp@w@bCsCjEaFpDeErAcBtAcBxAiBdBkBpBeB~AiAhBiAjFsC~CwA
1040.0	0.0	1055.0	55.0	1	d|xiUalkfEYeBIsA
2637.0	0.0	510.0	10.0	1	fhudV_qmjFr@p@LJ`@d@f@p@`@t@hAjCn@rA`AdC~@`CxAbDjBdDpF`M`BpDv@dBdA`CtA`DhAdCz@nB^z@Xj@nGlNjBvC
1742.0	0.0	10.0	10.0	1	p_fpUyg}mEShAUVu@n@k@XeEv@mInC}b@|P{a@`QcTtI
2138.0	0.0	0.0	0.0		ngvfVal`gFKu@Em@HgA\y@d@o@z@cAhCw@
2335.0	0.0	10.0	10.0	1	dqegVizbgFlBGj@@`AJj@Ld@VtBbA|@Vx@NtAFrEAxAInBe@`Bu@`Aw@|@_AhA{@fBsAp@e@j@[~BuAp@S`AWhAUvAUxB_@
2518.0	0.0	5.0	10.0	1	fhudV_qmjFc@WKGQIiAc@o@UkBw@cFgCsEiBuPoG
2139.0	0.0	0.0	0.0		vpvfV_q_gFw@sDuCiL{AgG
1469.0	0.0	520.0	20.0	1	z{xnU_rnmEiDtA
2895.0	0.0	2049.0	49.0	1	brvbVmyjzFiL`UcWdj@}JhSeIlQoGlMyEvNwBzP}Tp|Cu@hRoCxYiLt}A{Cdb@o@zFuGtV_BlDmAlE}@vB_EbP
2812.0	0.0	2049.0	49.0	1	zq|bVsjwzF{BbJgq@`gC}FnS{B~IeC`JaArC{_A|nBua@f{@gJbRiEjJmAbC
2006.0	0.0	10.0	10.0		vrjfVo_b_FYcBe@gAk@eAmCqCcDcEgByBwAwB}@mBaA{CoBaKg@}BcBcJ[sAuCeFsCkCmFqEm@g@
1632.0	0.0	1020.0	20.0	1	vleiU{e{lEub@gLw\_JySwFid@{Lc~@kVeLwCaHkBkCs@mAYoHsBiQwEmD_Aq@U{Ak@aBs@{BmAuA}@u@k@m@i@e@a@YYu@u@o@w@iA}Aq@kA]q@c@_Ao@gB[kAI_@Oq@WeBGk@K}AD_DH{MLipA
2698.0	79.0	3070.0	79.0	1	vxq_VmhocFgMtGkKfGeCtBgBrBsBxCkAzBy@dCyAdG{@hDiEzRiEtPo@~By@fCeDtFcBtB{CfCiCdBkGhDgObI}ZhPqBhAo\hQu]`Rc\`QyZhPeMxGmM~G{]dRk[tPyWpNwYrOg^nRsNtHaZzOmKtFm[tPe^lReQlJ
1633.0	0.0	1020.0	20.0	1	xs|hU{obmE?kIJ_lA
2695.0	79.0	3070.0	79.0	1	dzz~Uu}~bFkEbCcUrLiNnHeSxKyMhHk^lRqOjI}S~Kmd@jVgf@nW_QfJ{RnKqd@jVg]xQcXxNgI~DcC~@}EnByOlFuBj@
2675.0	79.0	3070.0	79.0	1	dmn~UqkwbFgMhDa\pIkI|B_\pIeb@~K
2696.0	79.0	3070.0	79.0	1	lk`_V{kbcFwO`IoP~I_PpIg]~Q}\lQmMdHyMdHmYrOcIbE
